car_title,car_link,car_price,currency,years
Kia Rio II,https://www.otomoto.pl/oferta/kia-rio-2006r-1-4-benzyna-1-wl-klima-serwis-do-konca-4xel-szyby-ruda-ID6AWgtg.html#a8945f0061,8 998,PLN,2006
Chevrolet Captiva,https://www.otomoto.pl/oferta/chevrolet-captiva-salon-polska-i-wlasciciel-serwis-aso-94000-km-full-opcja-4x4-ID6Bw73d.html#a8945f0061,49 000,PLN,2013
Ford KA II,https://www.otomoto.pl/oferta/ford-ka-pierwszy-wlasciciel-garazowany-stan-idealny-ID6BttQX.html#a8945f0061,14 500,PLN,2010
Opel Astra H,https://www.otomoto.pl/oferta/opel-astra-1-4-16v-salon-polska-1-wlasciciel-klimatronic-ID6BsYw3.html#a8945f0061,20 000,PLN,2007
Audi A6 C6,https://www.otomoto.pl/oferta/audi-a6-audi-a6-c6-2007r-doinwestowane-ID6Bqcv1.html#a8945f0061,31 500,PLN,2007
Audi A8 D4,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d4-long-4-2-benz-371km-masaze-dociagi-radary-przod-audi-s8-ID6AXkb0.html#a8945f0061,108 999,PLN,2012
Volkswagen Tiguan I,https://www.otomoto.pl/oferta/volkswagen-tiguan-2-0tdi-140km-high-line-sport-navi-skora-2014-zniemiec-jak-nowy-ID6BuY9N.html#a8945f0061,52 900,PLN,2014
BMW Seria 3 E90,https://www.otomoto.pl/oferta/bmw-seria-3-sedan-2-0-163-km-diesel-manual-pelny-lift-bi-xenon-servis-ID6Bw1ww.html#a8945f0061,27 500,PLN,2009
Infiniti FX II,https://www.otomoto.pl/oferta/infiniti-fx-infiniti-fx50s-390km-2011r-europa-doinwestowane-14tys-zlotych-ID6A9X1S.html#a8945f0061,95 000,PLN,2011
Hyundai i20 I,https://www.otomoto.pl/oferta/hyundai-i20-1-2-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6BsYtM.html#a8945f0061,21 543,PLN,2014
BMW Seria 3 E90,https://www.otomoto.pl/oferta/bmw-seria-3-automat-navi-320d-e91-lift-serwis-aso-okazja-fa-vat-mozliwa-zamiana-ID6AzHAf.html#a8945f0061,29 500,PLN,2010
Škoda Citigo,https://www.otomoto.pl/oferta/skoda-citigo-1-0-mpi-salon-polska-serwis-aso-automat-vat-23-bezkolizyjny-ID6BsYtt.html#a8945f0061,20 324,PLN,2012
Volkswagen Caravelle,https://www.otomoto.pl/oferta/volkswagen-caravelle-t4-2-5-tdi-150ps-klima-3-strefowa-webasto-7-miejsc-fv-vat-23-ID6ATka4.html#a8945f0061,14 900,PLN,1999
car_title,car_link,car_price,currency,years
Volkswagen Golf Plus,https://www.otomoto.pl/oferta/volkswagen-golf-plus-1-9-tdi-oferta-prywatna-zarejestrowany-w-pl-ID6BsTDS.html#cd564811ee,14 500,PLN,2005
Volkswagen Tiguan I,https://www.otomoto.pl/oferta/volkswagen-tiguan-2-0-tfsi-tiptronik-4motion-klima-alufelgi-itd-fv-vat-23-ID6Ay8CN.html#cd564811ee,59 900,PLN,2015
Mercedes-Benz GLE,https://www.otomoto.pl/oferta/mercedes-benz-gle-350cdi-4-matic-amg-panor-nawig-night-pakiet-ils-model-2017-fv-23-ID6ABXcM.html#cd564811ee,229 000,PLN,2016
Seat Alhambra II,https://www.otomoto.pl/oferta/seat-alhambra-1-4-tsi-150-km-reference-7-osob-2xkola-nowy-okazja-ID6BuUea.html#cd564811ee,39 900,PLN,2016
Mercedes-Benz Vito W447,https://www.otomoto.pl/oferta/mercedes-benz-vito-mercedes-vito-2-2-cdi-dlugi-9-miejsc-automat-1-wlasc-z-pl-salonu-ID6Bu2pH.html#cd564811ee,79 900,PLN,2015
Volkswagen Golf VII,https://www.otomoto.pl/oferta/volkswagen-golf-highline-2-0-tdi-150-km-manual-ID6AeQIw.html#cd564811ee,101 700,PLN,2018
Audi A6 C7,https://www.otomoto.pl/oferta/audi-a6-s-lineliftjasne-skorynaviczarny-sufitbosepetardazarejestrowana-ID6zkx0b.html#cd564811ee,82 000,PLN,2016
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-ksiazka-serwisowa-100-bezwypadkowy-moc-180-km-6-biegow-ID6zRgIN.html#cd564811ee,48 500,PLN,2013
Audi A6 C6,https://www.otomoto.pl/oferta/audi-a6-s-line-zadbana-3-0tfsi-warta-uwagi-ID6zrEhs.html#cd564811ee,45 500,PLN,2009
Volkswagen Golf VII,https://www.otomoto.pl/oferta/volkswagen-golf-1-2-tsi-ID6BnJIl.html#cd564811ee,24 900,PLN,2015
BMW X6 F16,https://www.otomoto.pl/oferta/bmw-x6-xdrive-40d-pakiet-m-313km-ID6Aoiaf.html#cd564811ee,389 800,PLN,2018
BMW X5 F15,https://www.otomoto.pl/oferta/bmw-x5-nowy-model-g05-xdrive-m50d-400-km-ID6ACKtx.html#cd564811ee,572 430,PLN,2018
Škoda Superb II,https://www.otomoto.pl/oferta/skoda-superb-serwisowana-super-stan-pl-ID6BrsSA.html#cd564811ee,48 000,PLN,2015
Fiat 500,https://www.otomoto.pl/oferta/fiat-500-dach-panoramiczny-ID6Bp9ye.html#cd564811ee,8 900,PLN,2009
Audi TT 8J,https://www.otomoto.pl/oferta/audi-tt-audi-tt-2-0-tfsi-ID6B5Alr.html#cd564811ee,16 900,PLN,2007
Opel Zafira C,https://www.otomoto.pl/oferta/opel-zafira-1-6136kmgps100-oryginalny-stanbezwypadkowyserwis-asoz-niemiec-ID6Bw6Kl.html#cd564811ee,45 555,PLN,2016
Seat Leon II,https://www.otomoto.pl/oferta/seat-leon-1-9-tdi-piekny-kolor-polecam-ID6Anw9V.html#cd564811ee,7 900,PLN,2008
Fiat Punto Evo,https://www.otomoto.pl/oferta/fiat-punto-evo-1-3-jtd-ladny-kolor-ID6AoSUS.html#cd564811ee,9 900,PLN,2011
Opel Corsa D,https://www.otomoto.pl/oferta/opel-corsa-1-3-cdti-ID6AoS48.html#cd564811ee,7 900,PLN,2011
Audi A6 C5,https://www.otomoto.pl/oferta/audi-a6-2-4-v6-165-km-automat-sedan-import-niemcy-ID6B6ciA.html#cd564811ee,10 900,PLN,2000
Audi Q5 8R,https://www.otomoto.pl/oferta/audi-q5-audi-q5-quattro-salon-pl-automat-panorama-oryginalny-przebieg-ID6A6Gd2.html#cd564811ee,87 500,PLN,2011
Volkswagen Sharan II,https://www.otomoto.pl/oferta/volkswagen-sharan-2-0-tdi-140km-panorama-park-assist-navi-podg-szyba-przod-ksenony-fv23-ID6B7xie.html#cd564811ee,68 800,PLN,2014
Toyota Avensis II,https://www.otomoto.pl/oferta/toyota-avensis-2-0-benzyna-rok-2003-bogate-wyposazenie-ladna-sprowadzona-zamiana-ID6Bw5ba.html#cd564811ee,14 900,PLN,2003
BMW Seria 3 E90,https://www.otomoto.pl/oferta/bmw-seria-3-jeden-wlasciciel-pelny-serwis-super-stan-ID6Bw6JA.html#cd564811ee,23 900,PLN,2007
Volkswagen Golf VII,https://www.otomoto.pl/oferta/volkswagen-golf-highline-1-4-tsi-122km-ergoactiv-gwarancja-salon-polska-ID6AHEWU.html#cd564811ee,51 900,PLN,2015
Audi A6 C7,https://www.otomoto.pl/oferta/audi-a6-3-0tdi-competition-led-matrix-head-up-hak-acc-bose-webasto-panorama-ID6BbDXl.html#cd564811ee,249 900,PLN,2017
Chevrolet Aveo,https://www.otomoto.pl/oferta/chevrolet-aveo-chevrolet-aveo-ID6BrmcQ.html#cd564811ee,18 900,PLN,2011
Volkswagen Golf V,https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-sliczny-zarejestr-bez-korozji-stan-bdb-igla-2-0-tdi-140-km-ID6Bw6I9.html#cd564811ee,10 000,PLN,2004
Audi A4 B8,https://www.otomoto.pl/oferta/audi-a4-audi-a4-1-8-tfsi-ID6BrqUI.html#cd564811ee,33 900,PLN,2009
Kia Sportage II,https://www.otomoto.pl/oferta/kia-sportage-i-wlasciciel-serwis-aso-kia-lift-idealna-tylko-156-tys-km-ID6Br6Yu.html#cd564811ee,23 900,PLN,2011
Lexus NX,https://www.otomoto.pl/oferta/lexus-nx-1-wlasciciel-salon-polska-bezwypadkowy-1-rejestracja-2016-ID6Bw6I5.html#cd564811ee,138 000,PLN,2015
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-ID6Bw6I0.html#cd564811ee,14 000,PLN,2007
car_title,car_link,car_price,currency,years
Mazda CX-7,https://www.otomoto.pl/oferta/mazda-cx-7-2-2-mzr-cd-salon-polska-1-wlasciciel-serwis-aso-170-km-4x4-ID6Bw6HS.html#946ee76127,44 714,PLN,2010
Toyota Avensis II,https://www.otomoto.pl/oferta/toyota-avensis-2-2-d-4d-klimatronic-tempomat-alu-ID6Bw6Hj.html#946ee76127,10 000,PLN,2006
Renault Fluence,https://www.otomoto.pl/oferta/renault-fluence-1-5-dci-salon-polska-klimatronic-tempomat-parktronic-alu-ID6Bw6Hh.html#946ee76127,24 000,PLN,2013
Volkswagen up!,https://www.otomoto.pl/oferta/volkswagen-up-1-0-mpi-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bw6Hc.html#946ee76127,19 348,PLN,2013
Volkswagen Polo IV,https://www.otomoto.pl/oferta/volkswagen-polo-1-2-salon-polska-1-wlasciciel-serwis-aso-klima-bezkolizyjny-ID6Bw6Hg.html#946ee76127,15 500,PLN,2008
Volkswagen up!,https://www.otomoto.pl/oferta/volkswagen-up-1-0-mpi-salon-polska-1-wlasciciel-serwis-aso-gaz-vat-23-klima-ID6Bw6Hd.html#946ee76127,20 324,PLN,2014
Audi A4 B8,https://www.otomoto.pl/oferta/audi-a4-2-0-tfsi-salon-polska-1-wlasciciel-4x4-vat-23-navi-ID6Bw6Hb.html#946ee76127,48 779,PLN,2013
Suzuki Baleno,https://www.otomoto.pl/oferta/suzuki-baleno-1-2-dualjet-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bw6H2.html#946ee76127,32 519,PLN,2017
Mazda 3 II,https://www.otomoto.pl/oferta/mazda-3-2-0-automat-xenon-bi-xenon-klimatronic-tempomat-parktronic-ID6BupeT.html#946ee76127,32 000,PLN,2009
Peugeot 301,https://www.otomoto.pl/oferta/peugeot-301-1-6-salon-polska-vat-23-klima-tempomat-parktronic-ID6BtQTs.html#946ee76127,25 202,PLN,2015
Ford Focus Mk2,https://www.otomoto.pl/oferta/ford-focus-1-6-16v-salon-polska-ID6BtQTr.html#946ee76127,16 500,PLN,2008
Toyota Auris II,https://www.otomoto.pl/oferta/toyota-auris-1-4-d-4d-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6BtQTl.html#946ee76127,35 771,PLN,2015
Ford Focus Mk3,https://www.otomoto.pl/oferta/ford-focus-1-6-i-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bw6GW.html#946ee76127,37 397,PLN,2017
Škoda Yeti,https://www.otomoto.pl/oferta/skoda-yeti-skoda-yeti-tdi-2-0-cr-110-km-krajowy-prywatnie-ID6B7BFG.html#946ee76127,27 600,PLN,2011
Opel Astra H,https://www.otomoto.pl/oferta/opel-astra-1-4-16v-salon-polska-serwis-aso-ID6BtQTd.html#946ee76127,16 000,PLN,2007
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-4-t-salon-polska-serwis-aso-klima-tempomat-parktronic-ID6Bupez.html#946ee76127,45 000,PLN,2014
Opel Astra K,https://www.otomoto.pl/oferta/opel-astra-1-4-t-salon-polska-1-wlasciciel-serwis-aso-automat-vat-23-ID6BtQTc.html#946ee76127,51 217,PLN,2017
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-1-8-i-salon-polska-serwis-aso-ID6BtQT5.html#946ee76127,34 000,PLN,2010
Honda Civic VIII,https://www.otomoto.pl/oferta/honda-civic-1-8-i-vtec-salon-polska-serwis-aso-klimatronic-parktronic-ID6Bw6GN.html#946ee76127,44 000,PLN,2012
Mercedes-Benz Klasa C W204,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c-180-kompressor-salon-polska-serwis-aso-skora-klimatronic-ID6BtQT6.html#946ee76127,44 000,PLN,2009
Opel Corsa D,https://www.otomoto.pl/oferta/opel-corsa-1-3-cdti-salon-polska-serwis-aso-klima-ID6BtQT4.html#946ee76127,18 000,PLN,2011
Nissan Micra K14,https://www.otomoto.pl/oferta/nissan-micra-acenta-paket-komfortowy-camera-cofania-czujniki-parkowania-ID6zybV6.html#946ee76127,55 900,PLN,2018
Škoda RAPID,https://www.otomoto.pl/oferta/skoda-rapid-1-2-tsi-salon-polska-1-wlasciciel-serwis-aso-gaz-klima-ID6Bw6GE.html#946ee76127,43 000,PLN,2015
Volkswagen Passat B7,https://www.otomoto.pl/oferta/volkswagen-passat-1-4-tsi-salon-polska-serwis-aso-vat-23-xenon-bi-xenon-ID6Bw6GC.html#946ee76127,40 649,PLN,2014
Ford Mondeo Mk4,https://www.otomoto.pl/oferta/ford-mondeo-1-8-tdci-salon-polska-klimatronic-bezkolizyjny-parktronic-alu-ID6BtQT1.html#946ee76127,25 000,PLN,2009
Nissan Navara,https://www.otomoto.pl/oferta/nissan-navara-navara-automat-blokada-dyferencjalu-2018-ID6Bs2Os.html#946ee76127,149 900,PLN,2018
Ford Focus Mk3,https://www.otomoto.pl/oferta/ford-focus-1-0-ecoboost-salon-polska-serwis-aso-vat-23-klima-tempomat-ID6Bw6Gy.html#946ee76127,29 836,PLN,2013
Opel Adam,https://www.otomoto.pl/oferta/opel-adam-1-2-salon-polska-serwis-aso-klima-tempomat-ID6BtQSZ.html#946ee76127,34 000,PLN,2015
Nissan Qashqai II,https://www.otomoto.pl/oferta/nissan-qashqai-1-5-dci-115km-n-connecta-pakiet-zima-pakiet-styl-2018-ID6BrTts.html#946ee76127,95 900,PLN,2018
Nissan Juke,https://www.otomoto.pl/oferta/nissan-juke-1-6-117km-automat-n-connecta-czarny-pomarancz-ID6zkYsG.html#946ee76127,74 300,PLN,2018
BMW X1 E84,https://www.otomoto.pl/oferta/bmw-x1-e84-mpakiet-automat-sport-utility-vehicle-suv-xdrive-4x4-177km-ID6z0Qgp.html#946ee76127,59 900,PLN,2012
Toyota Auris II,https://www.otomoto.pl/oferta/toyota-auris-1-4-d-4d-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6BtQSV.html#946ee76127,33 332,PLN,2015
car_title,car_link,car_price,currency,years
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-7-cdti-salon-polska-1-wlasciciel-serwis-aso-vat-23-skora-ID6BtQSU.html#16a2a439d0,30 080,PLN,2014
Fiat 126,https://www.otomoto.pl/oferta/fiat-126-fiat-126-silnik-600-ccm-przebieg-13400-ID6zT526.html#16a2a439d0,15 000,PLN,1982
Volkswagen Tiguan I,https://www.otomoto.pl/oferta/volkswagen-tiguan-2-0t-4x4-model2013r-salon-polska-1-wlasciciel-mozliwa-zamiana-ID6BsL6D.html#16a2a439d0,53 900,PLN,2012
Toyota Auris II,https://www.otomoto.pl/oferta/toyota-auris-1-4-d-4d-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6BtQSO.html#16a2a439d0,34 958,PLN,2015
Toyota Auris I,https://www.otomoto.pl/oferta/toyota-auris-1-6-valvematic-serwis-aso-automat-klimatronic-tempomat-ID6Bupej.html#16a2a439d0,44 000,PLN,2012
Peugeot,https://www.otomoto.pl/oferta/peugeot-zadbany-kamper-ID6Bw6FI.html#16a2a439d0,28 900,PLN,1990
BMW Seria 7 F01,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-740ld-x-drive-salon-polska-aso-dvd-daciagi-ID6AFU8F.html#16a2a439d0,112 500,PLN,2012
Opel Mokka,https://www.otomoto.pl/oferta/opel-mokka-1-7-cdti-1-wlasciciel-navi-klima-tempomat-parktronic-ID6BtQSL.html#16a2a439d0,47 000,PLN,2014
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-ID6zRJBm.html#16a2a439d0,67 800,PLN,2014
Hyundai Sonata,https://www.otomoto.pl/oferta/hyundai-sonata-2015-hyundai-sonata-2-4-automat-ID6B4QAZ.html#16a2a439d0,46 900,PLN,2015
BMW Seria 3 E46,https://www.otomoto.pl/oferta/bmw-seria-3-e46-ID6Bl1Yw.html#16a2a439d0,12 500,PLN,2004
Opel Vivaro I,https://www.otomoto.pl/oferta/opel-vivaro-mam-do-sprzedania-opla-vivaro-cdti-2-9-osobowy-z-nawigacja-ID6B3iZu.html#16a2a439d0,34 900,PLN,2011
Alfa Romeo Mito,https://www.otomoto.pl/oferta/alfa-romeo-mito-od-prywatnego-wlasciciela-ID6BqSf3.html#16a2a439d0,24 000,PLN,2009
Opel Insignia A,https://www.otomoto.pl/oferta/opel-insignia-pierwsza-rejestracja-styczen-2014-ID6BupdI.html#16a2a439d0,59 000,PLN,2013
Volvo V50,https://www.otomoto.pl/oferta/volvo-v50-volvo-v50-1-6-d2-2012-salon-pl-r-design-ID6BsrFX.html#16a2a439d0,24 500,PLN,2012
Škoda Superb II,https://www.otomoto.pl/oferta/skoda-superb-superb-2-0tdi-170ps-dsg-cr-navi-xenon-alcantara-z-niemiec-po-oplatach-ID6Bw6F9.html#16a2a439d0,63 900,PLN,2015
BMW X6 E71,https://www.otomoto.pl/oferta/bmw-x6-bmw-x6-35d-285km-zamiana-ID6zSHRf.html#16a2a439d0,82 000,PLN,2009
BMW Seria 2,https://www.otomoto.pl/oferta/bmw-seria-2-220i-cabrio-pierwszy-wlasciciel-bezwypadkowy-ID6Bck1Y.html#16a2a439d0,114 900,PLN,2015
Volkswagen Passat B7,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b7-2013-sedan-comfortline-polski-salon-bezwypadek-ID6BupdC.html#16a2a439d0,45 900,PLN,2013
Lancia Voyager III,https://www.otomoto.pl/oferta/lancia-voyager-2-8crd-limited-chrom-xenon-dvd-stown-go-skora-kamera-full-11-2011-ID6BrqnT.html#16a2a439d0,49 000,PLN,2011
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-combi-1-8tsi-elegance-polski-salon-pelna-historia-netto-fvat-23-ID6Bw6Eo.html#16a2a439d0,18 000,PLN,2008
Peugeot 308 T8,https://www.otomoto.pl/oferta/peugeot-308-sw-active-1499-cc-diesel-bluehdi-130-km-s-s-6-2-1szt-fv-23-ID6Brrgs.html#16a2a439d0,72 990,PLN,2018
Peugeot 308 T8,https://www.otomoto.pl/oferta/peugeot-308-allure-130-km-automat-wyprzedaz-rocznika-w-aso-fv-23-ID6Brrik.html#16a2a439d0,84 990,PLN,2017
BMW 3GT,https://www.otomoto.pl/oferta/bmw-3gt-m-pakiet-stan-salonowy-bezwypadkowy-vat-23-ID6Bw6Eg.html#16a2a439d0,62 000,PLN,2015
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-ID6B8crL.html#16a2a439d0,14 400,PLN,2007
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-ii-1-9-tdi-ID6Bw6E7.html#16a2a439d0,14 999,PLN,2007
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-audi-s5-a5-sline-coupe-3-0-290-km-okazja-stan-bez-wkladu-ID6Bw6E3.html#16a2a439d0,55 500,PLN,2009
Volvo XC 90 I,https://www.otomoto.pl/oferta/volvo-xc-90-volvo-xc90-2013-r-3-2-piekne-zadbane-i-bardzo-komfortowe-ID6Bw6DX.html#16a2a439d0,56 500,PLN,2013
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-skora-navi-parktronik-lpg-ID6BqSmk.html#16a2a439d0,30 900,PLN,2011
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-2-0-d-super-stan-bogata-wersja-przebieg-148tys-km-ID6AYNmD.html#16a2a439d0,32 900,PLN,2010
BMW 5GT,https://www.otomoto.pl/oferta/bmw-5gt-530gt-bixenon-softclose-skora-navi-keyles-komforty-panorama-kamera-fv-ID6ABcSL.html#16a2a439d0,70 000,PLN,2011
Renault Laguna III,https://www.otomoto.pl/oferta/renault-laguna-2-0-diesel-173-km-wersja-initiale-klima-navi-alu-z-niemiec-ID6AdJ3D.html#16a2a439d0,22 900,PLN,2008
car_title,car_link,car_price,currency,years
Opel Astra H,https://www.otomoto.pl/oferta/opel-astra-1-4-benzyna-klima-zadbany-z-niemiec-ID6ASQIZ.html#ca58d73111,17 900,PLN,2009
Ford Mustang,https://www.otomoto.pl/oferta/ford-mustang-ford-mustang-4-6-v8-automat-ID6Btu6R.html#ca58d73111,18 500,PLN,2000
Mercedes-Benz Klasa E W212,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-350-benzyna-300km-v6-jak-amg-m3-m5-s6-avantgarde-serwisowany-w-aso-ID6BtrZe.html#ca58d73111,44 900,PLN,2010
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-1-8t-ID6Bw6DM.html#ca58d73111,28 000,PLN,2009
Kia Ceed II,https://www.otomoto.pl/oferta/kia-ceed-1-6-gdi-salon-polska-1-wlasciciel-serwis-aso-vat-23-navi-ID6Bw6DK.html#ca58d73111,52 031,PLN,2018
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-7-cdti-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bw6DJ.html#ca58d73111,25 202,PLN,2014
Audi A4 B8,https://www.otomoto.pl/oferta/audi-a4-1-8-tfsi-automat-navi-klimatronic-tempomat-parktronic-ID6Bw6DI.html#ca58d73111,42 000,PLN,2012
Škoda Fabia II,https://www.otomoto.pl/oferta/skoda-fabia-1-6-tdi-90km-salon-pl-czarna-perla-1-wlasciciel-vat-23-ID6AC9IZ.html#ca58d73111,23 900,PLN,2013
Volvo XC 60 I,https://www.otomoto.pl/oferta/volvo-xc-60-2-0-d3-163hp-automat-summum-kamer-panorama-faktura-vat-23-ID6BkIhs.html#ca58d73111,49 900,PLN,2011
Audi A8 D4,https://www.otomoto.pl/oferta/audi-a8-long-quattro-led-automat-skora-navi-bang-olufsen-masaze-panoramafv23-ID6AFGwq.html#ca58d73111,79 900,PLN,2012
Ford Focus Mk3,https://www.otomoto.pl/oferta/ford-focus-samochod-sprowadzony-z-usa-bardzo-zadbany-stan-idealny-ID6Bw6Dh.html#ca58d73111,31 500,PLN,2014
Toyota Avensis III,https://www.otomoto.pl/oferta/toyota-avensis-2-0-i-salon-polska-serwis-aso-skora-navi-xenon-bi-xenon-ID6BtQR2.html#ca58d73111,58 000,PLN,2013
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6BtQR1.html#ca58d73111,36 584,PLN,2015
Seat Leon II,https://www.otomoto.pl/oferta/seat-leon-1-4-tsi-klimatronic-tempomat-alu-ID6BtQQZ.html#ca58d73111,22 000,PLN,2009
Volkswagen Tiguan I,https://www.otomoto.pl/oferta/volkswagen-tiguan-1-4-tsi-salon-polska-serwis-aso-ID6BtQQY.html#ca58d73111,29 400,PLN,2008
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-6-16v-salon-polska-serwis-aso-klima-tempomat-parktronic-ID6BtQQW.html#ca58d73111,39 000,PLN,2013
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-4-16v-salon-polska-serwis-aso-skora-klima-tempomat-parktronic-ID6BtQQU.html#ca58d73111,43 000,PLN,2015
Kia Sportage II,https://www.otomoto.pl/oferta/kia-sportage-2-0-16v-salon-polska-serwis-aso-4x4-skora-klimatronic-tempomat-ID6Bupca.html#ca58d73111,33 300,PLN,2009
Kia Ceed II,https://www.otomoto.pl/oferta/kia-ceed-1-4-cvvt-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bupc9.html#ca58d73111,30 893,PLN,2013
Kia Ceed II,https://www.otomoto.pl/oferta/kia-ceed-1-6-gdi-salon-polska-1-wlasciciel-serwis-aso-automat-ID6Bupc7.html#ca58d73111,50 000,PLN,2014
Škoda Octavia II,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-salon-polska-serwis-aso-klima-parktronic-ID6Bupc6.html#ca58d73111,24 000,PLN,2009
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-4-t-salon-polska-serwis-aso-klima-tempomat-parktronic-ID6Bupc5.html#ca58d73111,41 000,PLN,2014
Opel Astra J,https://www.otomoto.pl/oferta/opel-astra-1-6-cdti-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6Bw6Da.html#ca58d73111,29 673,PLN,2015
Škoda Kodiaq,https://www.otomoto.pl/oferta/skoda-kodiaq-scout-2-0-tdi-110-kw-150-km-4x4-od-reki-ID6zT7Af.html#ca58d73111,171 500,PLN,2018
Kia Optima,https://www.otomoto.pl/oferta/kia-optima-1-7-crdi-salon-polska-1-wlasciciel-serwis-aso-vat-23-navi-ID6Bw6D9.html#ca58d73111,58 535,PLN,2016
Opel Meriva I,https://www.otomoto.pl/oferta/opel-meriva-1-4-16v-twinport-klima-ID6Bw6D7.html#ca58d73111,12 400,PLN,2006
Škoda Octavia III,https://www.otomoto.pl/oferta/skoda-octavia-1-6-tdi-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6Bw6D8.html#ca58d73111,31 706,PLN,2015
BMW Seria 3 F30,https://www.otomoto.pl/oferta/bmw-seria-3-316-d-salon-polska-skora-xenon-bi-xenon-klimatronic-tempomat-ID6Bw6D5.html#ca58d73111,52 000,PLN,2013
Mercedes-Benz Klasa B W246,https://www.otomoto.pl/oferta/mercedes-benz-klasa-b-b-180-cdi-salon-polska-automat-klima-tempomat-parktronic-ID6BtQQR.html#ca58d73111,45 000,PLN,2012
Audi A5 8T,https://www.otomoto.pl/oferta/audi-a5-2-0-tdi-1-wlasciciel-serwis-aso-187-km-4x4-automat-vat-23-ID6BupbZ.html#ca58d73111,101 625,PLN,2016
Volkswagen Passat B6,https://www.otomoto.pl/oferta/volkswagen-passat-2-0-tdi-salon-polska-1-wlasciciel-serwis-aso-167-km-dsg-navi-ID6BupbX.html#ca58d73111,20 000,PLN,2007
Subaru Forester III,https://www.otomoto.pl/oferta/subaru-forester-2-0-salon-polska-serwis-aso-4x4-xenon-klimatronic-tempomat-ID6BupbW.html#ca58d73111,31 500,PLN,2008
car_title,car_link,car_price,currency,years
Nissan Note I,https://www.otomoto.pl/oferta/nissan-note-1-2-salon-polska-serwis-aso-klima-tempomat-parktronic-ID6BupbT.html#811e35993d,32 700,PLN,2014
Honda Civic VIII,https://www.otomoto.pl/oferta/honda-civic-1-8-i-vtec-salon-polska-1-wlasciciel-serwis-aso-klimatronic-ID6BupbU.html#811e35993d,55 000,PLN,2014
Ford Mondeo Mk4,https://www.otomoto.pl/oferta/ford-mondeo-2-0-tdci-salon-polska-serwis-aso-klimatronic-tempomat-alu-ID6BupbS.html#811e35993d,23 000,PLN,2009
Ford Mondeo Mk4,https://www.otomoto.pl/oferta/ford-mondeo-2-0-tdci-salon-polska-serwis-aso-vat-23-klimatronic-ID6BupbQ.html#811e35993d,27 641,PLN,2012
Škoda RAPID,https://www.otomoto.pl/oferta/skoda-rapid-1-2-tsi-salon-polska-1-wlasciciel-serwis-aso-gaz-vat-23-klima-ID6BupbO.html#811e35993d,34 958,PLN,2017
Opel Corsa D,https://www.otomoto.pl/oferta/opel-corsa-1-2i-16v-salon-polska-1-wlasciciel-serwis-aso-gaz-vat-23-ID6BupbN.html#811e35993d,25 202,PLN,2013
Opel Astra K,https://www.otomoto.pl/oferta/opel-astra-1-4-t-salon-polska-serwis-aso-vat-23-ID6BupbL.html#811e35993d,40 649,PLN,2016
Toyota Yaris III,https://www.otomoto.pl/oferta/toyota-yaris-1-0-vvt-i-salon-polska-1-wlasciciel-serwis-aso-vat-23-klima-ID6BupbJ.html#811e35993d,29 267,PLN,2016
